"","decomposedRes.x","decomposedRes.seasonal","decomposedRes.trend","decomposedRes.random"
"1333",11.12,1.00141617811907,12.5650684931507,0.883741650565821
"1334",11.03,0.995449575813823,12.5927123287671,0.879907388072573
"1335",10.8,0.987711893193996,12.6209863013698,0.866363559438317
"1336",11,0.980018110918022,12.6483561643835,0.887410365376458
"1337",11.31,1.00219179470567,12.6767123287671,0.890235947870852
"1338",11.55,1.01694009900333,12.7081643835616,0.893724755984568
"1339",11.79,1.00834515066136,12.748,0.917196811435315
"1340",11.75,1.00148781781886,12.7908767123287,0.91725879122119
"1341",11.73,1.00534340765405,12.8358904109589,0.908986801040584
"1342",11.78,0.798315761980581,12.8831780821918,1.1453746750131
"1343",11.72,0.988814386650498,12.9304657534246,0.916639708478877
"1344",11.86,0.99108306906197,12.9772602739726,0.92212886548759
"1345",12.17,0.988573441767562,13.0202191780822,0.945503942977682
"1346",11.91,0.980936373059067,13.0623835616438,0.929498066856653
"1347",12.08,0.982545649940032,13.105205479452,0.938145851235892
"1348",11.99,0.979115443349546,13.1464657534246,0.931485862935712
"1349",12.08,0.979412700128581,13.1851232876712,0.935442307582173
"1350",12.63,0.99426882278887,13.2258630136986,0.960451654174618
"1351",12.85,1.00487049134434,13.2682739726027,0.963781540752731
"1352",13.06,1.01726519782637,13.3127123287671,0.964367226102478
"1353",12.96,1.00683296989789,13.3574794520548,0.963658281894865
"1354",12.87,0.805743709694001,13.4011780821918,1.19189677533798
"1355",13.13,1.03278448605197,13.4437808219178,0.945656902974079
"1356",13.37,1.03882989216093,13.4870136986301,0.954269780077886
"1357",13.65,1.02540440016384,13.5293424657534,0.983922256519942
"1358",14.76,1.05577871881303,13.5759452054794,1.02977744968912
"1359",14.8,1.04245391695661,13.6102739726027,1.04312891097197
"1360",15.77,1.09861418894245,13.6463287671233,1.05189080667166
"1361",15.08,1.07497070660258,13.6813698630137,1.02535706464228
"1362",15.97,1.08440349018991,13.7158356164383,1.0737217188745
"1363",16.08,1.08321457251722,13.7507123287671,1.07955892933643
"1364",16.87,1.08323790268756,13.7871780821918,1.12957702310097
"1365",17.6,1.09700204643872,13.8187397260274,1.16101222586776
"1366",18.71,1.13849493882128,13.8476164383561,1.18677300097546
"1367",18.59,1.11804573702029,13.877205479452,1.19816823256433
"1368",19.06,1.11774835528672,13.9059178082192,1.22625050339398
"1369",19.62,1.11633669038001,13.88,1.26623507116542
"1370",19.07,1.11836589125488,13.914602739726,1.22545104947835
"1371",18.93,1.1284980473656,13.9495068493151,1.20251623253978
"1372",18.35,1.1058597494771,13.9782739726027,1.18708678173901
"1373",17.06,1.11007439470137,14.0053150684931,1.09732192910155
"1374",17.55,1.12189209240828,14.0347397260274,1.11460675516729
"1375",17.56,1.12339413396867,14.0648493150685,1.11136643456092
"1376",17.67,1.11576015590017,14.0955068493151,1.12353085562488
"1377",17.76,0.92396943892701,14.1231232876712,1.36098896631003
"1378",18.23,0.885992714750231,14.1477260273972,1.45435315291993
"1379",18.12,1.14425316962694,14.1743561643835,1.11720463287083
"1380",17.8,1.17903467504264,14.2015068493151,1.0630629858232
"1381",17.99,1.18239313322068,14.2296164383561,1.06924215048725
"1382",18,1.16041591853328,14.2593698630137,1.08782364217033
"1383",18.2,1.16714346127789,14.2901369863014,1.0912160740175
"1384",17.8,1.14504687135806,14.318602739726,1.0856656516659
"1385",17.32,1.13471190400633,14.3462739726027,1.06395474644427
"1386",17.19,1.10177247407577,14.371205479452,1.08565230721297
"1387",17.05,1.08455602343535,14.3964383561644,1.09198665424305
"1388",16.8,1.06399721060581,14.4217534246575,1.0948401774213
"1389",16.49,1.05357771242502,14.4474246575342,1.08333716522778
"1390",16.11,1.06429936725985,14.4753698630137,1.04568786266523
"1391",16.6,1.07121245126119,14.5028219178082,1.06851337245584
"1392",17.05,1.07239336649707,14.525698630137,1.09454402606178
"1393",17.77,1.06197402766327,14.5524657534246,1.14983876575915
"1394",17.71,1.04231669287168,14.5795342465753,1.16540054729835
"1395",17.32,1.04214216023406,14.6039178082192,1.13802431646594
"1396",16.81,0.902445476422244,14.6279452054794,1.27339580917337
"1397",16.28,1.02168630083619,14.6500547945205,1.08767108000856
"1398",16.97,1.03122931364462,14.672301369863,1.12157508639957
"1399",17.54,1.05514612889662,14.6998630136986,1.13084658655288
"1400",17.2,1.03429737139354,14.7298082191781,1.12897918147987
"1401",16.78,1.02793659775436,14.761205479452,1.10586930092763
"1402",16.37,1.03540594277614,14.7940821917808,1.06868570181874
"1403",16.37,1.03876545600646,14.8291232876712,1.06271229398571
"1404",16.18,1.05684309400816,14.8644931506849,1.02995416511724
"1405",16.38,0.788073906916947,14.8983561643836,1.39511046583444
"1406",16.19,1.08790398230783,14.9327397260274,0.996590600478684
"1407",16.33,1.08642580102588,14.9686301369863,1.00416263309886
"1408",16.35,1.08805292470784,14.943698630137,1.00556381221998
"1409",16.38,1.06832134129821,14.9804109589041,1.02350098676355
"1410",0,0.826009917740488,14.955205479452,0
"1411",15.69,1.03418583137075,14.9911780821918,1.01201883840002
"1412",15.2,1.02796259624428,15.029397260274,0.983840533947154
"1413",15.05,1.0292361979654,15.065205479452,0.970613636454282
"1414",14.74,1.0223111852718,15.1000547945205,0.954851528782161
"1415",14.59,1.01430041048581,15.1343287671233,0.950441796689246
"1416",14.44,1.02493077502762,15.1678904109589,0.928854046439324
"1417",14.18,1.02582501868702,15.200904109589,0.909355137315193
"1418",14.21,1.03025030907973,15.2326575342466,0.905473294896054
"1419",15.12,1.06588392380225,15.2678082191781,0.929105825404898
"1420",14.7,1.04044103860284,15.3004931506849,0.923409699357541
"1421",15.36,1.03411283871742,15.3349863013699,0.968589804543874
"1422",15.09,0.8798333138828,15.372,1.11572833350972
"1423",15.16,1.00905531573902,15.4069863013699,0.975139009330655
"1424",15.27,1.00316449543407,15.4397534246575,0.985885601145738
"1425",15.06,1.0005672802945,15.4704657534247,0.972915867067393
"1426",15.01,0.995743385111758,15.4991506849315,0.972580060755167
"1427",14.84,1.00284362508079,15.5279178082192,0.952988059671751
"1428",14.32,1.00230783281898,15.5557808219178,0.918438495091922
"1429",14,0.99890469446864,15.5818356164384,0.899467266667143
"1430",13.33,0.777983308591968,15.6078904109589,1.0977808813038
"1431",13,0.987973318039394,15.6349863013699,0.841590125846506
"1432",13.1,0.959507768419506,15.6614794520548,0.871746104566394
"1433",14.11,0.965015819261022,15.6882465753425,0.932004854523364
"1434",14.12,0.967458708151902,15.7138356164384,0.928795393933095
"1435",14.05,0.765960719363758,15.7388493150685,1.16545859344206
"1436",13.82,0.804838661311852,15.7679178082192,1.08899244182339
"1437",13.64,0.951793120300811,15.796904109589,0.907193285325879
"1438",13.47,0.949132633904267,15.8244657534247,0.896833108877639
"1439",13.81,0.95575629352347,15.8521643835616,0.911502669457292
"1440",13.91,0.941566743593918,15.8813150684931,0.930228320888794
"1441",14.28,0.938675506596784,15.9098356164384,0.956196234848798
"1442",14.61,0.940411754024338,15.8827945205479,0.978149528500499
"1443",14.67,0.936598458945552,15.9119452054794,0.984358737058035
"1444",14.29,0.914001320434399,15.9427397260274,0.980669005827396
"1445",14.51,0.907129749885593,15.9738904109589,1.00135322687417
"1446",14.61,0.905427436867936,15.9493150684931,1.01170647135009
"1447",15.2,0.912300126993561,15.983095890411,1.0424253103622
"1448",15.7,0.924870702329512,16.0140273972603,1.06002977184832
"1449",16.43,0.931773847557816,16.0433150684931,1.09908918420121
"1450",16.91,0.929190195826919,16.0707945205479,1.13240464085445
"1451",17.3,0.922975264042211,16.0965479452055,1.16445656479874
"1452",16.44,0.902723416525204,16.1232328767123,1.12952273880495
"1453",16.07,0.903468798529325,16.1779452054794,1.09945980815164
"1454",15.75,0.896026479393628,16.2048493150685,1.08471268008214
"1455",15.66,0.898441074416752,16.2363835616438,1.0735267159524
"1456",14.96,0.887623242571062,16.2699452054794,1.03589762517008
"1457",15.34,0.8932219149343,16.3012328767123,1.05352667930744
"1458",15.23,0.904310844890718,16.2707123287671,1.03508400495374
"1459",15.48,0.894618576092286,16.3001369863014,1.06155326492639
"1460",15.42,0.908686013034824,16.3301643835616,1.03915414439425
"1461",15.25,0.914561794189884,16.3594520547945,1.01926716898449
"1462",15.23,0.909006049110515,16.3864657534246,1.02246355152364
"1463",15.18,0.637470328783245,16.4115342465753,1.45098396485554
"1464",15.28,0.920167335048178,16.4374794520548,1.01023246064252
"1465",15.83,0.920827126869327,16.4625753424657,1.04425132382348
"1466",15.98,0.915104971543094,16.4884657534246,1.05907231077076
"1467",16.8,0.919559558089289,16.5143287671233,1.106288741181
"1468",16.12,0.922686846452345,16.5396438356164,1.05629337214224
"1469",16.57,0.941795444224519,16.5643835616438,1.06216171811653
"1470",17.06,0.943152197355564,16.5900547945205,1.09030856942116
"1471",17.13,0.941884704217411,16.6182465753425,1.09439580631143
"1472",17.38,0.935984338261346,16.6486849315068,1.11532453450068
"1473",16.7,0.92801537244608,16.6770410958904,1.0790518207394
"1474",16.4,0.919683997596033,16.7073150684931,1.06732960425844
"1475",16.23,0.911395135198751,16.7372328767123,1.06396699222765
"1476",15.68,0.900767374091997,16.7670684931507,1.03818863969736
"1477",14.6,0.879547644053826,16.7986849315068,0.988139366252182
"1478",14.6,0.869661316953825,16.8310136986301,0.997452973851758
"1479",15.11,0.872873814859674,16.8621095890411,1.02659960172996
"1480",15.86,0.887295089504681,16.8926575342466,1.05812536988335
"1481",0,0.660739245286262,16.9212328767123,0
"1482",15.94,0.899294081201346,16.9489863013699,1.04578607152838
"1483",15.88,0.902020269308176,16.9765479452055,1.03701447168145
"1484",15.89,0.906600954377462,17.0044931506849,1.03072790467194
"1485",16.61,0.933091151612816,16.9743561643836,1.04870237328907
"1486",16.64,0.935332780576962,17.0069315068493,1.0460711001444
"1487",16.78,0.942929668606952,17.0429315068493,1.04416313765977
"1488",17.24,0.967299573387674,17.0805205479452,1.04345845657331
"1489",17.08,0.962061881748777,17.1444657534247,1.03552574886548
"1490",16.89,0.96455953592788,17.1820273972603,1.01912206224173
"1491",16.29,0.941761479062418,17.2212602739726,1.00441972134396
"1492",16.51,0.966215548934114,17.2621095890411,0.989872323532953
"1493",16.11,0.953607632177623,17.3053698630137,0.976213785830175
"1494",16.99,0.97156044074251,17.3493698630137,1.00795199786358
"1495",16.74,0.960229089648015,17.3932328767123,1.00230589204769
"1496",16.77,0.976906255188717,17.4359178082192,0.984544519632957
"1497",15.96,0.964907000793284,17.4809589041096,0.946198331275251
"1498",16.2,0.969367430186817,17.5518904109589,0.952144125276457
"1499",16.59,0.969762181086578,17.5975616438356,0.972139629006247
"1500",16.23,0.96629544272631,17.6438082191781,0.951954650842328
"1501",15.45,0.948466665804279,17.6911780821918,0.920766812540343
"1502",15.15,0.944591557071466,17.6650136986301,0.90793465878254
"1503",15.27,0.939000657476695,17.7117534246575,0.918145654714967
"1504",14.92,0.934690542746401,17.7575068493151,0.898915737517722
"1505",15.35,0.660496153611064,17.803397260274,1.30537473931246
"1506",15.68,0.963655174781254,17.847397260274,0.911694867453684
"1507",15.46,0.967359271302408,17.890602739726,0.893298734841768
"1508",15.46,0.957294124124015,17.937698630137,0.900320985451783
"1509",15.47,0.964979322692603,17.9847123287671,0.891392161271133
"1510",16,0.969112266401705,18.0314520547945,0.915619831642703
"1511",17,0.981509114273827,18.0786301369863,0.958051962348381
"1512",16.69,0.968717414926705,18.1281369863014,0.950399184805422
"1513",16.91,0.980043350893591,18.1774794520548,0.949215144497864
"1514",17.03,0.993413276205914,18.2250136986301,0.940625666125185
"1515",17.51,1.00759470686956,18.2742465753425,0.950956799656532
"1516",17.79,1.01475778763394,18.3217260273973,0.95685729111293
"1517",17.69,0.996120043527447,18.3672876712329,0.966876769805062
"1518",17.53,1.00247297851643,18.4135890410959,0.949665792474245
"1519",17.89,0.999873623432975,18.4603287671233,0.969227655057099
"1520",19.25,1.01711690006202,18.5070410958904,1.02264023107858
"1521",21.96,1.04746414416377,18.552301369863,1.13004406767309
"1522",22.78,1.05548844805513,18.5946301369863,1.16068050757679
"1523",23.6,1.06805562398244,18.6354520547945,1.18570922712558
"1524",24.35,1.07925053958216,18.6776438356165,1.20796569661397
"1525",24.22,1.07032570820355,18.6453698630137,1.21363244746153
"1526",24.44,1.09144475432727,18.6869041095891,1.19829041818041
"1527",23.46,1.08393684541528,18.727095890411,1.15572256918215
"1528",23.18,1.08089010092416,18.767095890411,1.14270681931507
"1529",23.56,1.08894742092118,18.8084383561644,1.1503119657073
"1530",23.27,1.10438251662961,18.8500273972603,1.11780198055796
"1531",22.96,1.11973245263064,18.8926575342466,1.08533689372797
"1532",23.75,1.13353182226691,18.9354246575343,1.10650873788233
"1533",24.39,1.15330928613491,18.9762191780822,1.11443905561833
"1534",25.11,1.17979666070515,19.0168219178082,1.11918430338619
"1535",25.24,1.18466953195624,19.0563835616439,1.11802533717692
"1536",24.99,1.17988668697847,19.0960821917808,1.10912802750278
"1537",24.97,1.16400855536082,19.137095890411,1.1209502469809
"1538",25.44,1.17638127638552,19.1783561643836,1.12760663775322
"1539",24.65,1.15710968476608,19.218602739726,1.10846142823448
"1540",26.22,1.17095977127544,19.2554520547945,1.16288560210413
"1541",21.66,1.10518924645528,19.2893150684932,1.01602640530904
"1542",22.53,1.12524245435425,19.3186849315069,1.03642414692976
"1543",21.54,1.09618291754949,19.3479726027397,1.01561055393737
"1544",21.5,1.10483975128862,19.3759452054795,1.00432961912504
"1545",22.28,1.14356211336708,19.4011232876712,1.0042192737692
"1546",22.11,1.11893491558248,19.4264383561644,1.01716341759064
"1547",21.01,1.12753302549142,19.4513150684932,0.957960964638727
"1548",20.43,1.13019596873396,19.4748219178082,0.928199045891144
"1549",20.27,1.1280807803624,19.4952054794521,0.921691816860068
"1550",20.16,1.12213884322023,19.5148493150685,0.920616447643612
"1551",0,0.843349894020445,19.5321369863014,0
"1552",22.19,1.13722601772898,19.5478904109589,0.998184035270509
"1553",22.54,1.16887386701978,19.564301369863,0.985648166923777
"1554",20.45,1.11732436009665,19.583397260274,0.934600504235203
"1555",20,1.10799225060976,19.6043287671233,0.920749084432312
"1556",21.02,1.11853771541329,19.6336438356164,0.957152572354906
"1557",21.05,1.10796911097495,19.6615068493151,0.966290363263883
"1558",21.55,1.12802006005442,19.6900547945206,0.970249721656108
"1559",21.03,1.15486685116741,19.7163287671233,0.923594431092244
"1560",20.38,1.14855546448583,19.6676712328767,0.902192613964292
"1561",21.17,1.17213161689827,19.6936164383562,0.917104875350309
"1562",20.87,1.14043962881258,19.7206849315068,0.927957645657106
"1563",21.11,1.15143029514185,19.7526301369863,0.928165987270838
"1564",21.41,1.14035150766549,19.7860547945205,0.948896224725202
"1565",21.31,1.11208665964191,19.8213150684932,0.966745933084739
"1566",21.24,0.871635537361414,19.8558356164384,1.22724540636285
"1567",20.55,1.09795493651295,19.8919726027397,0.940912976551937
"1568",19.53,1.07813848618358,19.9330410958904,0.908770313970189
"1569",19.26,1.05999596853706,19.9729315068493,0.909725265889437
"1570",19.39,1.05844666701717,20.0117260273973,0.915428187442023
"1571",19.12,1.04468080617457,20.0487945205479,0.912884866645877
"1572",19.51,1.03668537891839,20.0874246575342,0.93688445935037
"1573",19.9,1.06076471013073,20.1318082191781,0.931861198865053
"1574",19.66,1.09785493385595,20.175095890411,0.887611556391994
"1575",20.08,1.06701359881182,20.2168493150685,0.930851236373549
"1576",20.18,1.05965790356494,20.2549589041096,0.940208371617524
"1577",19.47,1.05498105145866,20.2938630136986,0.909403387672221
"1578",18.85,1.03092246702796,20.3332876712329,0.89924440667029
"1579",18.38,1.04399480977536,20.3753150684932,0.864057878400127
"1580",18.65,0.788853805018909,20.4191780821918,1.15782801784508
"1581",20.62,1.07870338489971,20.461397260274,0.934224671316855
"1582",21.05,1.05974923003017,20.5017534246575,0.968853214528356
"1583",21.32,1.05520800364359,20.5431780821918,0.983516143378787
"1584",21.56,1.04789666815142,20.5858904109589,0.999449006332165
"1585",22.07,1.04602981602607,20.6309315068493,1.0226792213108
"1586",22.39,1.05911862246683,20.6762465753425,1.022439893825
"1587",22.1,1.06051169037809,20.7257534246575,1.00546390932174
"1588",22.09,1.04601434985798,20.7746575342466,1.01653936260095
"1589",22.4,1.03523858611497,20.8253698630137,1.0389983170107
"1590",0,0.745327492188853,20.8759178082192,0
"1591",22.7,1.04227372501437,20.9256438356164,1.04079509873422
"1592",0,0.764066885332771,20.9731506849315,0
"1593",21.93,1.03462241033279,21.0659726027397,1.00617896889479
"1594",22.83,1.04415400599878,21.1166849315069,1.03541776565197
"1595",21.67,1.00768864153221,21.1683835616438,1.015885711242
"1596",21.62,1.00779274683326,21.2201643835616,1.01096406178758
"1597",21.44,1.01211998803333,21.2707671232877,0.99588599836496
"1598",21.74,1.03253992619204,21.322602739726,0.987443988404339
"1599",21.38,1.02025746880227,21.3749315068493,0.980377163443498
"1600",21.24,1.02532404254028,21.4304931506849,0.966632084757787
"1601",22.54,1.04047780034837,21.4870136986301,1.0081961449089
"1602",21.79,1.05696377337936,21.5417534246575,0.957009121821748
"1603",22.47,1.07276753067444,21.5948493150685,0.969945369682669
"1604",23.51,1.09432166033493,21.640904109589,0.992732483908364
"1605",23.21,1.09727807899752,21.6859178082192,0.97539523561045
"1606",22.21,1.0754430746192,21.734602739726,0.950187744595901
"1607",21.87,1.07522130119622,21.7842739726027,0.933701019728312
"1608",20.86,1.06302585879197,21.8359178082192,0.898667475489236
"1609",20.77,1.06582008181884,21.8862465753425,0.890392124365275
"1610",20.25,1.05804002341115,21.9419178082192,0.872264800387952
"1611",19.95,1.05228887983977,22.0032054794521,0.861632287248673
"1612",20.03,1.06243464182805,22.0651506849315,0.854420832462785
"1613",20.43,1.06169266158888,22.0286301369863,0.873538518700635
"1614",19.81,1.03026467544777,22.0933150684931,0.87031161600164
"1615",20.27,1.03094675924236,22.1522191780822,0.887565210762163
"1616",20.05,1.01638985994038,22.2092602739726,0.888218796772569
"1617",19.88,1.03599711549166,22.2646849315068,0.86186903952782
"1618",20.88,1.03481871620126,22.2261917808219,0.907822959124623
"1619",20.36,1.01175454084525,22.2842465753425,0.903035151897961
"1620",20.01,1.01609988183895,22.3438630136986,0.88135815574542
"1621",20.05,1.01687246406919,22.4047671232877,0.880050219424175
"1622",20.27,0.983768034435094,22.464301369863,0.917208614484365
"1623",20.42,1.00785323898919,22.5232876712329,0.8995527967577
"1624",0,0.768711709221918,22.5799452054794,0
"1625",20.43,0.998786838455772,22.6364931506849,0.903621195155278
"1626",20.63,0.989224846624508,22.6910136986301,0.91907364762235
"1627",20.7,0.978428356776932,22.7476438356164,0.930046996841676
"1628",0,0.730495408573424,22.802904109589,0
"1629",21.5,0.993576953300224,22.8569589041096,0.946713354245001
"1630",21.09,1.0023077267467,22.9061369863014,0.918594091786719
"1631",21.06,1.00635802511416,22.9562465753425,0.911601375398712
"1632",20.34,0.976588412017359,23.0033150684931,0.905417645248688
"1633",19.61,0.986322612818934,23.0486575342466,0.862606981103314
"1634",20.19,0.999345416651186,23.090904109589,0.874942990477687
"1635",19.97,0.747861812081178,23.1364109589041,1.15414591181921
"1636",20.39,1.00824396619393,23.1861643835616,0.872213257402208
"1637",22,1.0106844608301,23.2383835616438,0.936701415717772
"1638",22.75,1.01691740827215,23.2941095890411,0.960394368354485
"1639",22.28,1.0217205840673,23.3523561643836,0.933796706297393
"1640",0,0.76449154229066,23.4098904109589,0
"1641",22.3,1.02269589850726,23.4695342465753,0.929081639675849
"1642",22.48,1.02257812996122,23.5293150684931,0.934308976815038
"1643",22.25,0.991161692759698,23.5957260273972,0.951375934879436
"1644",21.49,0.978717535497845,23.6647671232877,0.927847946362731
"1645",20.87,0.973165546788268,23.7323561643836,0.903638792478783
"1646",21.02,0.960477265978295,23.8030136986301,0.919419425659477
"1647",20.72,0.964251746757287,23.8767123287671,0.899963279897555
"1648",20.75,0.786832665536159,23.9517534246575,1.10102811136918
"1649",20.46,0.954518699701821,24.0239178082192,0.892231095749742
"1650",20.4,0.960475462165052,24.0977260273973,0.881389415443901
"1651",19.87,0.948474140440418,24.1757260273972,0.866548444735317
"1652",20.85,0.957200635801169,24.2530684931507,0.898124177257734
"1653",21.76,0.963027708401692,24.3288219178082,0.928750431757048
"1654",22.62,0.96672362599353,24.4054246575342,0.958746737704599
"1655",22.12,0.965120875509208,24.4822465753425,0.93616445069017
"1656",22.52,0.965892638416479,24.5613698630137,0.949263855865432
"1657",22.64,0.97617616100533,24.6436712328767,0.941115266711551
"1658",22.69,0.970751554130907,24.7294520547945,0.945174307630649
"1659",22.8,0.965110903669292,24.8209315068493,0.951786517709781
"1660",22.64,0.96060463088211,24.9128767123287,0.94603644569549
"1661",22.42,0.948992835125225,25.0038082191781,0.944857936940641
"1662",22.15,0.962190880685125,25.0916712328767,0.917451057444406
"1663",21.55,0.965791824104995,25.1736164383561,0.886376307905238
"1664",21.57,0.965651044325713,25.2992328767123,0.882922486928443
"1665",21.23,0.956936793362411,25.3829589041096,0.874026286660451
"1666",21.42,0.95829811172714,25.467397260274,0.877676098057165
"1667",0,0.786032626677388,25.5530684931507,0
"1668",22.75,0.969634951875284,25.6365753424657,0.91519392693517
"1669",23.49,0.969331140536754,25.7180273972603,0.942265298054289
"1670",23.47,0.955000130618661,25.8009589041096,0.952519360244368
"1671",23.34,0.777471968463822,25.8861095890411,1.15970979874393
"1672",23.31,0.950022206209293,25.9690136986301,0.94482866603174
"1673",23.93,0.958738532426042,26.0493424657534,0.958177019905222
"1674",24.45,0.969432598579249,26.1304109589041,0.965194867873371
"1675",25.58,0.981139714017328,26.2104657534246,0.994706478792152
"1676",26.16,0.982166469321426,26.1663287671233,1.01791108166796
"1677",26.18,0.976861606216923,26.2480821917808,1.02103122575937
"1678",25.72,0.966089110863935,26.3286301369863,1.01117311382078
"1679",26.11,0.959670818008527,26.4114246575342,1.03013170728852
"1680",25.89,0.788775583812065,26.4967945205479,1.23875452475606
"1681",26.19,0.954974660141494,26.4524109589041,1.03676037314654
"1682",26.28,0.95280975215917,26.5357260273972,1.03941311598607
"1683",26.56,0.949364116249994,26.6193424657534,1.05098842921693
"1684",0,0.74419964852314,26.7038082191781,0
"1685",27,0.966734583965295,26.7902465753425,1.04250896414351
"1686",26.74,0.963793043471865,26.8771506849315,1.0322725753199
"1687",26.99,0.965308338851937,26.9674794520548,1.036803537207
"1688",26.25,0.961197859705321,27.0598904109589,1.00923076107119
"1689",25.86,0.953160821012738,27.1503835616438,0.999278097450668
"1690",26.84,0.952994164101882,27.2456164383561,1.03370265562916
"1691",27.16,0.963372326890231,27.3383835616438,1.03124716165979
"1692",27.34,0.965399625904573,27.4321369863014,1.03236136508987
"1693",27.82,0.974039074702147,27.5256164383561,1.03763280208107
"1694",28.65,0.978699168114888,27.6224383561644,1.05977432588781
"1695",28.49,0.976531660755665,27.719397260274,1.05250056646579
"1696",28.29,0.985224032533371,27.8182465753424,1.03221032311803
"1697",29,0.996396250649887,27.9200821917808,1.04243556722616
"1698",28.45,1.00141617811907,28.0227945205479,1.01380919341166
"1699",27.66,0.995449575813823,28.122602739726,0.988046531332526
"1700",27.7,0.987711893193996,28.0741369863013,0.998948435741049
"1701",28.06,0.980018110918022,28.1762191780822,1.01618047983926
"1702",28.36,1.00219179470567,28.2775342465753,1.00072292010525
"1703",28.07,1.01694009900333,28.379698630137,0.972611188051221
"1704",27.24,1.00834515066136,28.4730136986301,0.948777664262266
"1705",26.65,1.00148781781886,28.5727397260274,0.931321560870047
"1706",27.13,1.00534340765405,28.6689863013698,0.941289083802461
"1707",0,0.798315761980581,28.7618630136986,0
"1708",26.88,0.988814386650498,28.6955068493151,0.94732846660099
"1709",26.53,0.99108306906197,28.7900547945205,0.92978963715462
"1710",26.77,0.988573441767562,28.8849863013698,0.937491343766501
"1711",27,0.980936373059067,28.9770410958904,0.949880318075319
"1712",27.26,0.982545649940032,29.0706575342466,0.954373252770332
"1713",27.55,0.979115443349546,29.165205479452,0.964767493305939
"1714",27.69,0.979412700128581,29.2635616438356,0.966117706857682
"1715",27.52,0.99426882278887,29.3566849315068,0.942839125214684
"1716",27.67,1.00487049134434,29.4439452054794,0.935196914339935
"1717",27.5,1.01726519782637,29.5258082191781,0.915580875062733
"1718",27.45,1.00683296989789,29.6060821917808,0.920881990665829
"1719",27.84,0.805743709694001,29.6874520547945,1.16385635316202
"1720",28.19,1.03278448605197,29.7754246575342,0.916700369060303
"1721",28.06,1.03882989216093,29.8648493150685,0.904446538509749
"1722",27.1,1.02540440016384,29.9561643835616,0.882242365847494
"1723",27.12,1.05577871881303,30.0433150684931,0.855005540776929
"1724",25.52,1.04245391695661,30.1430684931507,0.812150178608398
"1725",26.46,1.09861418894245,30.2387671232876,0.796490418363129
"1726",25.29,1.07497070660258,30.3407123287671,0.775401125137368
"1727",25.16,1.08440349018991,30.4438356164383,0.762114740763588
"1728",25.32,1.08321457251722,30.5467123287671,0.765217216160308
"1729",25.95,1.08323790268756,30.6473698630137,0.781664349566628
"1730",26.18,1.09700204643872,30.7527123287671,0.776030479027997
"1731",26.15,1.13849493882128,30.8591506849315,0.744314740330193
"1732",25.76,1.11804573702029,30.9599726027397,0.744193240413486
"1733",25.37,1.11774835528672,31.0679178082192,0.730574114235411
"1734",25.37,1.11633669038001,31.2307397260274,0.727684287297265
"1735",25.06,1.11836589125488,31.3320821917808,0.7151677077385
"1736",25.9,1.1284980473656,31.4359178082192,0.73008396076848
"1737",25.99,1.1058597494771,31.5511780821918,0.744887434932006
"1738",27.76,1.11007439470137,31.6690136986301,0.789646725318825
"1739",27.72,1.12189209240828,31.7833698630137,0.777395812952217
"1740",27.98,1.12339413396867,31.8969863013698,0.780846928800305
"1741",27.26,1.11576015590017,31.8379452054794,0.767379109165312
"1742",0,0.92396943892701,31.9564109589041,0
"1743",27.7,0.885992714750231,32.0755342465753,0.97471066848332
"1744",28,1.14425316962694,32.1896712328767,0.760185123091802
"1745",29.46,1.17903467504264,32.3042739726027,0.773474819673547
"1746",30.19,1.18239313322068,32.4198904109589,0.787570919370144
"1747",30.87,1.16041591853328,32.5365479452055,0.817619947289316
"1748",30.8,1.16714346127789,32.6484383561644,0.808284149420383
"1749",30.99,1.14504687135806,32.7613698630137,0.826106917906127
"1750",32.31,1.13471190400633,32.8775616438356,0.866067509431107
"1751",31.75,1.10177247407577,32.9937808219178,0.873413150400595
"1752",31.21,1.08455602343535,33.1129315068493,0.869048765901019
"1753",30.33,1.06399721060581,33.2377534246575,0.85763058244161
"1754",30.59,1.05357771242502,33.3601643835616,0.870331535733345
"1755",32.31,1.06429936725985,33.466904109589,0.907105112587421
"1756",32.4,1.07121245126119,33.5767397260274,0.900805178020475
"1757",32.29,1.07239336649707,33.6841095890411,0.893899829579412
"1758",31.68,1.06197402766327,33.7911780821917,0.882811423638204
"1759",31.91,1.04231669287168,33.8962465753424,0.903182472325348
"1760",31.71,1.04214216023406,34.0049863013698,0.894801435204937
"1761",32.15,0.902445476422244,33.9533424657534,1.04924635935083
"1762",32.29,1.02168630083619,34.0642191780822,0.927795018360226
"1763",32.38,1.03122931364462,34.1738356164383,0.918814559995792
"1764",32.27,1.05514612889662,34.2776164383561,0.89222777911299
"1765",32.32,1.03429737139354,34.3812876712329,0.908874236881079
"1766",32.37,1.02793659775436,34.4843287671233,0.913176220822976
"1767",32.81,1.03540594277614,34.581698630137,0.916324408835326
"1768",32.91,1.03876545600646,34.6768219178082,0.913631564528744
"1769",34.25,1.05684309400816,34.7701095890411,0.932060283653972
"1770",34.23,0.788073906916947,34.859698630137,1.24599506620987
"1771",34.7,1.08790398230783,34.9492602739726,0.912642985628789
"1772",34.78,1.08642580102588,34.8878904109589,0.917602941904769
"1773",34.5,1.08805292470784,35.0322191780822,0.905110128951586
