fecha,apertura,maximo,minimo,ultima
20031210,103.00,103.50,102.00,102.50
20031209,102.00,103.00,102.00,103.00
20031208,100.00,102.25,100.00,102.10
20031205,100.00,102.25,100.00,102.10
20031204,101.75,101.75,100.50,100.50
20031203,102.00,102.25,101.50,102.25
20031202,101.50,101.70,101.50,101.50
20031201,100.00,101.00,100.00,101.00
20031128,98.50,99.00,98.00,98.00
20031127,98.00,99.00,98.00,98.00
20031126,98.00,98.00,98.00,98.00
20031125,93.00,96.50,93.00,96.50
20031124,92.50,93.25,92.00,93.00
20031121,94.50,94.50,92.40,93.25
20031120,93.50,94.30,93.35,94.00
20031119,95.00,95.00,93.50,94.90
20031118,98.00,98.30,94.75,94.75
20031117,99.00,99.05,97.00,97.00
20031114,97.00,99.00,97.00,99.00
20031113,97.00,97.00,97.00,97.00
20031112,94.80,96.50,94.80,96.50
20031111,96.00,97.00,95.00,95.00
20031110,97.50,97.50,95.50,96.00
20031107,95.00,97.80,95.00,97.50
20031106,94.50,95.00,94.50,95.00
20031105,94.50,95.00,94.50,95.00
20031104,93.00,95.50,93.00,95.00
20031103,95.00,95.50,95.00,95.00
20031031,94.00,95.00,94.00,95.00
20031030,95.00,95.00,95.00,95.00
20031029,92.50,96.00,92.50,95.00
20031028,90.50,91.50,90.50,91.50
20031027,90.50,90.50,90.00,90.00
20031024,91.50,92.00,91.00,91.00
20031023,91.00,91.00,91.00,91.00
20031022,90.00,91.25,90.00,90.00
20031021,88.00,89.75,88.00,89.50
20031020,87.75,88.00,87.75,88.00
20031017,88.90,88.90,87.00,87.00
20031016,89.00,89.00,89.00,89.00
20031015,88.50,90.00,88.50,89.50
20031014,86.00,88.50,86.00,88.50
20031013,85.50,86.00,85.50,86.00
20031010,85.50,86.00,85.50,86.00
20031009,85.00,85.50,85.00,85.50
20031008,84.00,85.75,84.00,85.00
20031007,81.50,83.90,81.50,83.90
20031006,82.00,82.00,82.00,82.00
20031003,81.50,82.00,80.75,81.00
20031002,80.00,80.25,79.85,80.25
20031001,79.00,80.00,79.00,80.00
20030930,77.50,79.00,77.50,79.00
20030929,77.00,77.50,77.00,77.50
20030926,77.50,77.75,77.50,77.50
20030925,77.50,77.50,77.50,77.50
20030924,76.80,78.00,76.80,77.50
20030923,76.00,76.50,75.65,76.50
20030922,76.00,77.00,76.00,77.00
20030919,78.00,78.00,76.50,76.50
20030918,78.00,78.00,76.50,76.50
20030917,76.00,77.00,76.00,77.00
20030916,77.00,77.00,77.00,77.00
20030915,77.00,77.00,77.00,77.00
20030912,77.00,77.00,77.00,77.00
20030911,77.00,77.00,77.00,77.00
20030910,79.00,79.30,79.00,79.00
20030909,79.00,79.00,78.75,78.75
20030908,78.50,80.00,78.00,80.00
20030905,78.00,79.40,77.90,79.40
20030904,74.50,76.50,74.50,76.50
20030903,75.00,75.25,75.00,75.25
20030902,73.90,75.00,73.90,75.00
20030901,73.00,74.00,73.00,74.00
20030829,73.00,74.00,73.00,74.00
20030828,72.50,72.50,71.00,72.00
20030827,72.50,72.50,72.50,72.50
20030826,71.50,72.50,71.50,72.00
20030825,73.00,73.00,73.00,73.00
20030822,73.00,73.00,73.00,73.00
20030821,73.50,73.50,72.80,73.00
20030820,72.00,72.00,71.50,71.50
20030819,73.90,73.90,73.50,73.50
20030818,74.50,75.00,73.50,75.00
20030815,74.50,75.00,73.50,75.00
20030814,74.50,74.65,74.50,74.65
20030813,73.50,74.80,73.50,74.80
20030812,74.00,74.00,73.50,73.50
20030811,76.00,76.00,76.00,76.00
20030808,76.00,76.00,76.00,76.00
20030807,76.00,76.00,75.00,76.00
20030806,76.00,76.50,76.00,76.50
20030805,77.50,77.50,75.50,76.10
20030804,77.50,77.50,77.50,77.50
20030801,76.00,77.00,76.00,77.00
20030731,78.00,78.00,76.00,76.00
20030730,73.50,76.00,73.50,75.70
20030729,73.00,75.00,73.00,75.00
20030728,73.00,73.00,73.00,73.00
20030725,73.00,73.00,71.50,73.00
20030724,73.00,73.00,73.00,73.00
20030723,73.00,73.00,73.00,73.00
20030722,73.10,73.75,73.10,73.75
20030721,73.10,73.75,73.10,73.75
20030718,74.00,74.00,74.00,74.00
20030717,74.00,74.00,74.00,74.00
20030716,74.00,74.00,74.00,74.00
20030715,73.50,75.75,73.50,74.75
20030714,74.00,74.00,73.75,73.75
20030711,74.00,74.00,72.00,74.00
20030710,74.00,74.00,74.00,74.00
20030709,76.00,76.50,74.50,76.50
20211781,,,,
20030708,76.00,76.50,74.50,76.50
20030707,76.00,76.50,76.00,76.30
20030704,76.00,76.25,76.00,76.25
20030703,75.00,76.50,75.00,76.00
20030702,75.00,75.50,74.00,75.00
20030701,76.00,76.00,73.00,75.00
20030630,76.00,76.00,75.00,76.00
20030627,76.00,76.50,74.50,75.50
20030626,75.00,76.50,74.50,76.50
20030625,76.50,76.50,76.50,76.50
20030624,80.50,80.50,78.00,79.00
20030623,79.00,79.00,79.00,79.00
20030620,80.25,82.00,80.25,82.00
20030619,82.00,82.00,79.00,80.00
20030618,81.00,83.00,81.00,82.00
20030617,81.50,82.50,81.50,82.00
20030616,81.00,81.50,80.00,80.50
20030613,81.00,81.50,80.00,80.50
20030612,78.25,81.50,78.25,81.50
20030611,74.90,77.00,74.25,77.00
20030610,75.00,75.00,73.90,73.90
20030609,71.50,73.00,71.50,73.00
20030606,72.50,73.00,71.50,71.50
20030605,73.00,73.00,71.00,72.50
20030604,72.50,73.00,72.00,72.00
20030603,72.50,72.50,72.00,72.30
20030602,71.00,72.00,71.00,72.00
20030530,72.50,73.25,71.00,71.00
20030529,72.00,72.50,71.00,72.50
20030528,70.40,74.00,70.00,73.00
20030527,70.00,70.00,69.00,70.00
20030526,67.00,68.00,67.00,68.00
20030523,66.00,66.50,66.00,66.50
20030522,64.00,66.00,64.00,66.00
20030521,63.00,64.00,63.00,64.00
20030520,64.50,64.50,64.00,64.00
20030519,65.00,65.50,64.00,65.50
20030516,63.00,65.00,63.00,65.00
20030515,62.00,63.00,62.00,63.00
20030514,59.50,61.30,59.50,61.00
20030513,61.00,61.00,60.90,60.90
20030512,62.00,62.50,61.00,61.00
20030509,61.00,61.50,61.00,61.50
20030508,59.00,61.00,59.00,61.00
20030507,59.00,59.40,58.50,58.50
20030506,58.40,59.00,58.00,58.80
20030505,58.00,59.00,58.00,58.10
20030502,56.00,57.50,56.00,57.00
20030501,54.00,55.00,54.00,54.50
20030430,54.00,55.00,54.00,54.50
20030429,54.20,54.20,53.15,53.15
20030428,53.00,53.00,53.00,53.00
20030425,53.25,54.50,53.25,54.10
20030424,52.25,53.75,52.25,53.75
20030423,52.00,52.00,51.50,52.00
20030422,53.50,53.50,52.50,52.50
20030421,53.00,53.50,52.50,53.50
20030418,52.00,52.00,51.30,51.70
20030417,52.00,52.00,51.30,51.70
20030416,52.00,52.00,51.30,51.70
20030415,51.00,51.50,50.00,51.50
20030414,55.50,55.80,55.50,55.80
20030411,54.00,55.00,54.00,54.95
20030410,54.00,55.00,54.00,55.00
20030409,53.00,55.00,53.00,55.00
20030408,52.00,53.50,52.00,53.50
20030407,54.50,54.50,52.00,52.60
20030404,55.50,55.50,55.50,55.50
20030403,56.00,56.00,54.50,55.00
20030402,56.70,56.70,55.50,55.50
20030401,54.50,56.70,54.50,56.70
20030331,52.50,54.50,52.50,54.50
20030328,52.50,54.50,52.50,54.50
20030327,52.00,52.50,51.00,52.50
20030326,52.00,52.00,51.80,52.00
20030325,52.00,53.00,52.00,52.00
20030324,52.10,52.80,52.00,52.00
20030321,53.20,54.00,52.30,54.00
20030320,52.50,54.50,52.50,54.00
20030319,51.00,51.80,50.50,51.80
20030318,52.00,53.00,50.50,52.00
20030317,50.50,53.00,50.50,53.00
20030314,51.00,51.50,50.70,51.50
20030313,50.50,52.00,50.50,50.50
20030312,50.00,52.00,50.00,52.00
20030311,50.50,51.00,50.00,51.00
20030310,50.15,52.00,50.15,52.00
20030307,50.15,52.00,50.15,52.00
20030306,50.00,50.25,50.00,50.15
20030305,50.00,50.00,50.00,50.00
20030304,50.50,50.70,50.50,50.50
20030303,50.50,50.70,50.00,50.50
20030228,50.00,50.60,50.00,50.25
20030227,50.50,50.50,49.50,50.00
20030226,51.00,51.00,50.50,50.50
20030225,50.10,50.80,50.00,50.80
20030224,49.50,50.50,49.50,50.40
20030221,48.00,49.50,48.00,49.50
20030220,47.50,48.50,47.50,48.50
20030219,47.00,47.75,47.00,47.75
20030218,47.50,48.00,47.00,48.00
20030217,48.00,48.00,48.00,48.00
20030214,48.00,48.00,48.00,48.00
20030213,48.00,48.00,47.60,48.00
20030212,48.50,48.50,48.00,48.50
20030211,48.20,48.50,48.00,48.50
20030210,48.40,48.40,48.30,48.40
20030207,49.50,50.50,48.40,48.40
20030206,48.50,49.50,48.50,49.50
20030205,48.10,48.50,48.00,48.10
20030204,47.75,48.80,47.75,48.00
20030203,47.50,48.80,47.50,48.80
20030131,46.50,47.50,46.50,47.50
20030130,48.50,48.50,47.50,48.50
20030129,48.00,48.50,47.80,48.50
20030128,47.75,48.50,47.75,48.50
20030127,47.00,47.75,47.00,47.75
20030124,46.00,47.20,46.00,47.20
20030123,46.50,46.50,46.30,46.30
20030122,46.00,47.00,45.50,47.00
20030121,48.00,48.00,46.50,46.50
20030120,48.00,48.00,48.00,48.00
20030117,47.50,48.00,47.00,48.00
20030116,48.00,48.00,47.50,47.90
20030115,48.00,48.00,48.00,48.00
20030114,47.50,47.50,47.50,47.50
20030113,47.00,47.00,46.50,46.50
20030110,47.00,48.00,47.00,47.00
20030109,47.00,47.00,46.90,47.00
20030108,47.00,47.00,46.50,47.00
20030107,48.00,48.00,47.50,48.00
20030106,46.00,48.00,45.50,48.00
20030103,44.25,45.50,44.25,45.50
20030102,44.50,45.50,43.75,43.75
20030101,44.00,44.50,43.00,44.50
20021231,44.00,44.50,43.00,44.50
20021230,42.80,44.00,42.80,44.00
20021227,43.00,43.00,42.80,42.80
20021226,45.05,45.05,43.10,43.50
20021225,47.00,47.00,44.00,45.00
20021224,47.00,47.00,44.00,45.00
20021223,46.00,47.00,46.00,46.00
20021220,45.50,46.00,45.50,46.00
20021219,45.00,45.50,45.00,45.50
20021218,45.00,45.00,44.70,45.00
20021217,46.00,46.00,45.50,45.50
20021216,46.00,46.00,45.00,45.00
20021213,45.50,45.50,45.00,45.30
20021212,45.50,46.00,45.50,46.00
20021211,46.45,46.45,45.50,45.50
20021210,46.50,47.00,46.50,47.00
20021209,46.20,46.50,46.20,46.50
20021206,47.50,47.50,47.00,47.00
20021205,47.00,47.00,47.00,47.00
20021204,46.50,47.00,46.00,47.00
20021203,48.00,48.50,46.80,47.10
20021202,43.50,47.30,43.50,47.30
20021129,43.00,43.00,43.00,43.00
20021128,43.90,44.00,43.00,43.25
20021127,43.50,43.70,43.50,43.70
20021126,42.80,44.00,42.80,43.50
20021125,42.00,43.20,42.00,43.20
20021122,43.00,43.00,41.50,42.90
20021121,42.00,43.30,41.50,43.30
20021120,42.00,43.00,40.00,43.00
20021119,41.50,42.50,41.50,42.30
20021118,40.00,41.50,40.00,41.00
20021115,40.00,40.00,39.00,40.00
20021114,40.50,40.50,39.50,40.00
20021113,41.00,41.00,41.00,41.00
20021112,38.70,41.50,38.70,41.50
20021111,38.70,42.00,38.70,42.00
20021108,38.00,38.70,37.50,38.70
20021107,38.00,39.00,38.00,39.00
20021106,37.50,39.00,37.50,39.00
20021105,37.50,39.00,37.50,39.00
20021104,37.00,38.50,37.00,38.50
20021101,38.00,38.00,38.00,38.00
20021031,38.50,38.50,37.50,38.00
20021030,36.00,38.00,36.00,38.00
20021029,39.30,40.00,39.00,40.00
20021028,39.30,40.00,39.00,40.00
20021025,39.30,40.00,39.00,40.00
20021024,39.00,39.00,39.00,39.00
20021023,38.50,39.00,38.50,39.00
20021022,38.50,39.00,38.50,39.00
20021021,37.55,38.50,37.55,38.50
20021018,38.20,40.00,38.20,40.00
20021017,39.00,40.00,39.00,40.00
20021016,37.00,39.50,36.50,39.50
20021015,42.00,42.00,38.00,40.00
20021014,40.00,42.00,40.00,42.00
20021011,40.00,42.00,40.00,42.00
20021010,43.50,46.00,43.50,46.00
20021009,43.50,46.00,43.50,46.00
20021008,43.50,46.00,43.50,46.00
20021007,43.50,46.00,43.50,46.00
20021004,43.50,46.00,43.50,46.00
20021003,43.50,46.00,43.50,46.00
20021002,43.50,46.00,43.50,46.00
20211781,,,,
20021001,43.50,46.00,43.50,46.00
20020930,45.45,46.00,45.00,46.00
20020927,45.45,46.00,45.00,46.00
20020926,43.25,46.00,43.20,46.00
20020925,43.25,44.25,43.25,44.25
20020924,45.20,45.20,44.00,44.00
20020923,44.00,45.00,44.00,44.50
20020920,46.00,46.00,45.00,46.00
20020919,46.00,46.00,45.00,46.00
20020918,46.00,46.00,45.00,46.00
20020917,45.00,46.50,45.00,46.50
20020916,45.50,46.50,45.50,46.50
20020913,45.50,46.50,45.50,46.50
20020912,46.00,46.50,45.50,46.50
20020911,45.00,46.00,45.00,46.00
20020910,44.75,45.00,44.75,45.00
20020909,45.00,45.00,45.00,45.00
20020906,44.75,44.75,44.75,44.75
20020905,44.00,44.50,43.00,44.50
20020904,44.00,44.50,43.00,44.50
20020903,44.00,45.00,44.00,45.00
20020902,44.00,45.00,44.00,45.00
20020830,45.00,45.00,45.00,45.00
20020829,44.00,45.00,44.00,45.00
20020828,43.50,45.00,43.50,45.00
20020827,45.00,45.00,44.00,44.00
20020826,44.20,45.50,44.20,45.00
20020823,42.80,44.20,42.80,44.20
20020822,43.50,44.00,43.20,43.85
20020821,46.00,48.00,46.00,48.00
20020820,46.00,48.00,46.00,48.00
20020819,46.00,48.00,46.00,48.00
20020816,46.00,48.00,46.00,48.00
20020815,43.00,44.00,43.00,44.00
20020814,38.90,40.00,38.90,40.00
20020813,40.00,40.00,40.00,40.00
20020812,39.50,40.00,39.50,40.00
20020809,38.00,39.00,38.00,39.00
20020808,39.00,39.00,37.50,38.90
20020807,40.00,40.00,40.00,40.00
20020806,40.00,40.00,40.00,40.00
20020805,40.00,40.00,40.00,40.00
20020802,38.00,38.50,38.00,38.50
20020801,38.00,38.00,38.00,38.00
20020731,37.50,38.00,37.50,38.00
20020730,37.50,37.50,37.50,37.50
20020729,37.00,37.50,37.00,37.50
20020726,34.50,37.00,34.50,37.00
20020725,37.20,37.50,35.00,35.50
20020724,37.20,37.50,35.00,35.50
20020723,40.00,40.00,37.20,37.20
20020722,41.00,41.00,37.20,37.20
20020719,41.00,41.00,41.00,41.00
20020718,41.00,41.00,41.00,41.00
20020717,41.00,41.00,41.00,41.00
20020716,41.00,41.00,41.00,41.00
20020715,40.50,40.60,40.50,40.60
20020712,40.50,40.50,40.50,40.50
20020711,40.00,40.00,40.00,40.00
20020710,42.00,42.00,40.00,40.00
20020709,39.00,42.00,39.00,42.00
20020708,39.00,42.00,39.00,42.00
20020705,40.10,42.40,40.10,42.40
20020704,44.50,44.50,44.50,44.50
20020703,44.50,44.50,44.50,44.50
20020702,44.50,44.50,44.50,44.50
20020701,44.50,44.50,44.50,44.50
20020628,44.50,44.50,44.50,44.50
20020627,43.50,45.00,43.50,45.00
20020626,43.00,43.50,43.00,43.50
20020625,42.50,42.50,42.50,42.50
20020624,42.00,43.50,42.00,42.00
20020621,40.00,42.00,40.00,42.00
20020620,42.50,42.50,42.50,42.50
20020619,40.00,40.75,39.80,40.75
20020618,38.00,39.00,37.00,39.00
20020617,37.00,37.00,37.00,37.00
20020614,37.00,37.00,37.00,37.00
20020613,37.00,37.00,37.00,37.00
20020612,37.00,37.00,37.00,37.00
20020611,40.00,40.00,37.80,37.80
20020610,42.00,42.00,42.00,42.00
20020607,42.00,42.00,42.00,42.00
20020606,43.00,43.00,42.00,43.00
20020605,42.00,42.50,41.00,42.50
20020604,43.00,43.00,43.00,43.00
20020603,43.00,43.00,43.00,43.00
20020531,44.00,44.00,43.25,43.50
20020530,44.00,44.00,43.25,43.50
20020529,41.00,43.00,41.00,43.00
20020528,41.00,43.00,41.00,43.00
20020527,39.00,43.00,39.00,43.00
20020524,39.00,43.00,39.00,43.00
20020523,42.00,43.00,42.00,43.00
20020522,42.00,43.00,42.00,43.00
20020521,42.00,43.00,42.00,43.00
20020520,43.00,43.00,43.00,43.00
20020517,43.00,43.00,43.00,43.00
20020516,41.50,42.00,41.50,42.00
20020515,41.50,42.00,41.50,42.00
20020514,41.70,41.70,41.70,41.70
20020513,41.70,42.60,41.70,41.70
20020510,40.50,41.70,40.50,41.70
20020509,43.00,43.00,40.60,40.60
20020508,43.00,45.00,41.15,45.00
20020507,45.70,45.70,45.70,45.70
20020506,45.70,45.90,45.70,45.70
20020503,57.00,58.00,56.00,58.00
20020502,57.00,58.00,56.00,58.00
20020501,57.00,58.00,56.00,58.00
20020430,57.00,58.00,56.00,58.00
20020429,57.00,58.00,56.00,58.00
20020426,57.00,58.00,56.00,58.00
20020425,57.00,58.00,56.00,58.00
20020424,57.00,58.00,56.00,58.00
20020423,57.00,58.00,56.00,58.00
20020422,57.00,58.00,56.00,58.00
20020419,57.00,58.00,56.00,58.00
20020418,53.00,55.50,53.00,55.50
20020417,53.00,54.50,53.00,54.50
20020416,53.00,54.50,53.00,54.50
20020415,55.00,55.00,54.00,55.00
20020412,55.00,55.00,54.75,55.00
20020411,54.50,54.50,54.50,54.50
20020410,55.00,57.80,55.00,57.80
20020409,55.00,57.80,55.00,57.80
20020408,55.00,57.80,55.00,57.80
20020405,55.00,57.80,55.00,57.80
20020404,55.00,57.80,55.00,57.80
20020403,56.00,59.00,56.00,59.00
20020402,58.00,58.00,58.00,58.00
20020401,58.00,59.00,58.00,59.00
20020329,58.00,59.00,58.00,59.00
20020328,58.00,59.00,58.00,59.00
20020327,58.00,59.00,58.00,59.00
20020326,58.00,59.00,58.00,59.00
20020325,58.00,60.00,57.50,60.00
20020322,51.00,54.60,51.00,54.60
20020321,49.40,49.70,49.40,49.70
20020320,48.00,48.00,48.00,48.00
20020319,43.50,46.50,43.50,46.50
20020318,43.00,43.50,43.00,43.50
20020315,43.00,43.00,42.50,43.00
20020314,42.00,42.80,42.00,42.80
20020313,41.00,42.80,41.00,42.80
20020312,41.50,43.00,41.50,43.00
20020311,41.50,41.50,41.50,41.50
20020308,40.00,40.70,40.00,40.70
20020307,40.20,40.20,40.20,40.20
20020306,39.50,40.40,39.50,40.40
20020305,40.50,40.75,40.25,40.70
20020304,40.00,41.00,40.00,41.00
20020301,41.50,41.75,39.00,41.75
20020228,41.50,41.50,41.50,41.50
20020227,41.75,42.00,41.75,42.00
20020226,41.75,41.75,41.75,41.75
20020225,41.50,41.75,41.50,41.75
20020222,41.50,41.50,41.00,41.00
20020221,40.50,41.50,40.50,41.50
20020220,42.25,42.25,41.50,41.50
20020219,41.50,42.00,41.50,42.00
20020218,41.50,41.50,41.00,41.00
20020215,42.00,42.00,41.00,41.30
20020214,46.00,46.00,46.00,46.00
20020213,46.00,46.00,46.00,46.00
20020212,46.00,46.00,46.00,46.00
20020211,46.00,46.00,46.00,46.00
20020208,44.00,45.80,44.00,45.80
20020207,46.00,46.00,46.00,46.00
20020206,45.00,46.00,45.00,46.00
20020205,42.00,43.00,41.90,43.00
20020204,42.00,43.00,41.90,43.00
20020201,42.00,43.00,41.90,43.00
20020131,41.50,41.50,41.20,41.50
20020130,39.50,40.00,39.50,40.00
20020129,40.00,40.50,40.00,40.10
20020128,40.90,41.00,40.90,41.00
20020125,42.50,42.70,42.40,42.70
20020124,42.50,42.70,42.40,42.70
20020123,42.50,42.70,42.40,42.70
20020122,43.50,43.50,43.50,43.50
20020121,43.50,43.50,43.50,43.50
20020118,38.00,42.00,38.00,42.00
20020117,30.00,35.00,30.00,35.00
20020116,27.00,28.00,27.00,28.00
20020115,27.00,28.00,27.00,28.00
20020114,27.00,28.00,27.00,28.00
20020111,27.00,28.00,27.00,28.00
20020110,27.00,28.00,27.00,28.00
20020109,27.00,28.00,27.00,28.00
20020108,27.00,28.00,27.00,28.00
20020107,27.00,28.00,27.00,28.00
20020104,27.00,28.00,27.00,28.00
20020103,27.00,27.50,27.00,27.50
20020102,24.00,25.90,24.00,25.90
20020101,23.15,23.60,23.15,23.60
20011231,23.15,23.60,23.15,23.60
20011228,23.15,23.60,23.15,23.60
20011227,21.60,23.70,21.60,23.70
20011226,21.60,23.70,21.60,23.70
20211781,,,,
20011225,21.60,23.70,21.60,23.70
20011224,21.60,23.70,21.60,23.70
20011221,21.60,23.70,21.60,23.70
20011220,21.60,23.70,21.60,23.70
20011219,21.70,21.70,21.50,21.60
20011218,21.70,21.70,21.70,21.70
20011217,21.00,21.00,21.00,21.00
20011214,22.00,22.00,21.00,21.00
20011213,21.00,21.00,21.00,21.00
20011212,20.00,20.00,20.00,20.00
20011211,20.00,20.00,19.90,20.00
20011210,20.50,20.50,20.00,20.50
20011207,19.50,20.90,19.50,20.90
20011206,18.00,19.00,17.00,19.00
20011205,17.00,18.00,17.00,18.00
20011204,16.00,16.50,16.00,16.50
20011203,15.50,16.00,15.50,16.00
20211781,,,,
