FECHA,  variacion  ,dia_anterior,prom3dias,prom5dias,prom10dias,prom15dias,prom20dias,prom25dias,prom30dias,prom60dias,percentil10_90dias,percentil20_90dias,percentil30_90dias,percentil40_90dias,percentil50_90dias,percentil60_90dias,percentil70_90dias,percentil10_60dias,percentil20_60dias,percentil30_60dias,percentil40_60dias,percentil50_60dias,percentil60_60dias,percentil70_60dias,percentil10_30dias,percentil20_30dias,percentil30_30dias,percentil40_30dias,percentil50_30dias,percentil60_30dias,percentil70_30dias,percentil10_20dias,percentil20_20dias,percentil30_20dias,percentil40_20dias,percentil50_20dias,percentil60_20dias,percentil70_20dias,percentil10_15dias,percentil20_15dias,percentil30_15dias,percentil40_15dias,percentil50_15dias,percentil60_15dias,percentil70_15dias,percentil10_10dias,percentil20_10dias,percentil30_10dias,percentil40_10dias,percentil50_10dias,percentil60_10dias,percentil70_10dias,percentil10_05dias,percentil20_05dias,percentil30_05dias,percentil40_05dias,percentil50_05dias,percentil60_05dias,percentil70_05dias,minimos_03dias,minimos_05dias,minimos_10dias,minimos_15dias,minimos_20dias,minimos_25dias,minimos_30dias,minimos_60dias,maximos_03dias,maximos_05dias,maximos_10dias,maximos_15dias,maximos_20dias,maximos_25dias,maximos_30dias,maximos_60dias
20140801,0.02,4.06,4.21,4,4.026,4.133333333,4.1385,4.104,4.062333333,3.7725,3.705,3.974,3.91,3.922,3.915,3.924,3.963,3.705,3.974,3.91,3.922,3.915,3.924,3.963,3.705,3.974,3.91,3.922,3.915,3.924,3.963,3.705,3.974,3.91,3.922,3.915,3.924,3.963,3.705,3.974,3.91,3.922,3.915,3.924,3.963,3.705,3.974,3.91,3.922,3.915,3.924,3.963,3.705,3.974,3.91,3.922,3.915,3.924,3.963,4.55,4.55,4.55,4.59,4.59,4.59,4.59,4.59,4.55,4.55,4.55,4.59,4.59,4.59,4.59,4.59
20140804,0.04,4.15,4.253333333,4.088,4.017,4.104,4.1425,4.1164,4.073666667,3.793166667,3.705,3.974,3.924,3.936,3.925,3.934,3.976,3.705,3.974,3.924,3.936,3.925,3.934,3.976,3.705,3.974,3.924,3.936,3.925,3.934,3.976,3.705,3.974,3.924,3.936,3.925,3.934,3.976,3.705,3.974,3.924,3.936,3.925,3.934,3.976,3.705,3.974,3.924,3.936,3.925,3.934,3.976,3.705,3.974,3.924,3.936,3.925,3.934,3.976,4.55,4.55,4.55,4.55,4.59,4.59,4.59,4.59,4.55,4.55,4.55,4.55,4.59,4.59,4.59,4.59
20140805,-0.05,4.31,4.173333333,4.218,4.039,4.091333333,4.1565,4.1332,4.095,3.818333333,3.705,3.974,3.972,3.952,3.935,3.948,3.993,3.705,3.974,3.972,3.952,3.935,3.948,3.993,3.705,3.974,3.972,3.952,3.935,3.948,3.993,3.705,3.974,3.972,3.952,3.935,3.948,3.993,3.705,3.974,3.972,3.952,3.935,3.948,3.993,3.705,3.974,3.972,3.952,3.935,3.948,3.993,3.705,3.974,3.972,3.952,3.935,3.948,3.993,4.31,4.55,4.55,4.55,4.59,4.59,4.59,4.59,4.31,4.55,4.55,4.55,4.59,4.59,4.59,4.59
20140806,0.02,4.1,4.186666667,4.234,4.038,4.071333333,4.162,4.14,4.098333333,3.837833333,3.705,3.982,3.972,3.958,3.95,3.964,4,3.705,3.982,3.972,3.958,3.95,3.964,4,3.705,3.982,3.972,3.958,3.95,3.964,4,3.705,3.982,3.972,3.958,3.95,3.964,4,3.705,3.982,3.972,3.958,3.95,3.964,4,3.705,3.982,3.972,3.958,3.95,3.964,4,3.705,3.982,3.972,3.958,3.95,3.964,4,4.31,4.55,4.55,4.55,4.59,4.59,4.59,4.59,4.31,4.55,4.55,4.55,4.59,4.59,4.59,4.59
20140807,0.04,4.2,4.203333333,4.164,4.067,4.068,4.1625,4.1464,4.108666667,3.8595,3.705,3.982,3.997,3.958,3.965,3.978,4.006,3.705,3.982,3.997,3.958,3.965,3.978,4.006,3.705,3.982,3.997,3.958,3.965,3.978,4.006,3.705,3.982,3.997,3.958,3.965,3.978,4.006,3.705,3.982,3.997,3.958,3.965,3.978,4.006,3.705,3.982,3.997,3.958,3.965,3.978,4.006,3.705,3.982,3.997,3.958,3.965,3.978,4.006,4.31,4.31,4.55,4.55,4.59,4.59,4.59,4.59,4.31,4.31,4.55,4.55,4.59,4.59,4.59,4.59
20140808,0.01,4.35,4.216666667,4.222,4.111,4.091333333,4.1555,4.1552,4.123666667,3.881666667,3.705,3.982,4.014,3.982,3.98,3.994,4.023,3.705,3.982,4.014,3.982,3.98,3.994,4.023,3.705,3.982,4.014,3.982,3.98,3.994,4.023,3.705,3.982,4.014,3.982,3.98,3.994,4.023,3.705,3.982,4.014,3.982,3.98,3.994,4.023,3.705,3.982,4.014,3.982,3.98,3.994,4.023,3.705,3.982,4.014,3.982,3.98,3.994,4.023,4.35,4.35,4.55,4.55,4.59,4.59,4.59,4.59,4.35,4.35,4.55,4.55,4.59,4.59,4.59,4.59
20140811,-0.01,4.38,4.31,4.268,4.178,4.100666667,4.145,4.1676,4.141666667,3.904333333,3.984,3.982,4.027,3.996,3.995,4,4.033,3.984,3.982,4.027,3.996,3.995,4,4.033,3.984,3.982,4.027,3.996,3.995,4,4.033,3.984,3.982,4.027,3.996,3.995,4,4.033,3.984,3.982,4.027,3.996,3.995,4,4.033,3.984,3.982,4.027,3.996,3.995,4,4.033,3.984,3.982,4.027,3.996,3.995,4,4.033,4.38,4.38,4.55,4.55,4.55,4.59,4.59,4.59,4.38,4.38,4.55,4.55,4.55,4.59,4.59,4.59
20140812,0.02,4.32,4.35,4.27,4.244,4.116,4.136,4.1792,4.156,3.928,4.056,3.982,4.037,4,4,4.008,4.046,4.056,3.982,4.037,4,4,4.008,4.046,4.056,3.982,4.037,4,4,4.008,4.046,4.056,3.982,4.037,4,4,4.008,4.046,4.056,3.982,4.037,4,4,4.008,4.046,4.056,3.982,4.037,4,4,4.008,4.046,4.056,3.982,4.037,4,4,4.008,4.046,4.38,4.38,4.55,4.55,4.55,4.59,4.59,4.59,4.38,4.38,4.55,4.55,4.55,4.59,4.59,4.59
20140813,-0.01,4.39,4.363333333,4.328,4.281,4.134666667,4.1355,4.1952,4.171333333,3.952833333,4.096,3.982,4.054,4.012,4.01,4.024,4.063,4.096,3.982,4.054,4.012,4.01,4.024,4.063,4.096,3.982,4.054,4.012,4.01,4.024,4.063,4.096,3.982,4.054,4.012,4.01,4.024,4.063,4.096,3.982,4.054,4.012,4.01,4.024,4.063,4.096,3.982,4.054,4.012,4.01,4.024,4.063,4.096,3.982,4.054,4.012,4.01,4.024,4.063,4.39,4.39,4.55,4.55,4.55,4.59,4.59,4.59,4.39,4.39,4.55,4.55,4.55,4.59,4.59,4.59
20140814,-0.03,4.34,4.35,4.356,4.26,4.163333333,4.14,4.2012,4.181333333,3.975,4.096,3.982,4.067,4.026,4.025,4.034,4.076,4.096,3.982,4.067,4.026,4.025,4.034,4.076,4.096,3.982,4.067,4.026,4.025,4.034,4.076,4.096,3.982,4.067,4.026,4.025,4.034,4.076,4.096,3.982,4.067,4.026,4.025,4.034,4.076,4.096,3.982,4.067,4.026,4.025,4.034,4.076,4.096,3.982,4.067,4.026,4.025,4.034,4.076,4.39,4.39,4.39,4.55,4.55,4.59,4.59,4.59,4.39,4.39,4.39,4.55,4.55,4.59,4.59,4.59
20140815,0.04,4.22,4.316666667,4.33,4.276,4.184,4.151,4.1904,4.184333333,3.995333333,4.145,3.998,4.067,4.036,4.035,4.048,4.093,4.145,3.998,4.067,4.036,4.035,4.048,4.093,4.145,3.998,4.067,4.036,4.035,4.048,4.093,4.145,3.998,4.067,4.036,4.035,4.048,4.093,4.145,3.998,4.067,4.036,4.035,4.048,4.093,4.145,3.998,4.067,4.036,4.035,4.048,4.093,4.145,3.998,4.067,4.036,4.035,4.048,4.093,4.39,4.39,4.39,4.55,4.55,4.59,4.59,4.59,4.39,4.39,4.39,4.55,4.55,4.59,4.59,4.59
20140819,0.03,4.37,4.31,4.328,4.298,4.228,4.1575,4.1816,4.194333333,4.013333333,4.19,3.998,4.081,4.052,4.05,4.064,4.103,4.19,3.998,4.081,4.052,4.05,4.064,4.103,4.19,3.998,4.081,4.052,4.05,4.064,4.103,4.19,3.998,4.081,4.052,4.05,4.064,4.103,4.19,3.998,4.081,4.052,4.05,4.064,4.103,4.19,3.998,4.081,4.052,4.05,4.064,4.103,4.19,3.998,4.081,4.052,4.05,4.064,4.103,4.37,4.39,4.39,4.55,4.55,4.55,4.59,4.59,4.37,4.39,4.39,4.55,4.55,4.55,4.59,4.59
20140820,-0.01,4.51,4.366666667,4.366,4.318,4.284666667,4.1785,4.182,4.210333333,4.031166667,4.19,3.998,4.097,4.066,4.065,4.078,4.113,4.19,3.998,4.097,4.066,4.065,4.078,4.113,4.19,3.998,4.097,4.066,4.065,4.078,4.113,4.19,3.998,4.097,4.066,4.065,4.078,4.113,4.19,3.998,4.097,4.066,4.065,4.078,4.113,4.19,3.998,4.097,4.066,4.065,4.078,4.113,4.19,3.998,4.097,4.066,4.065,4.078,4.113,4.51,4.51,4.51,4.55,4.55,4.55,4.59,4.59,4.51,4.51,4.51,4.55,4.55,4.55,4.59,4.59
20140821,-0.02,4.48,4.453333333,4.384,4.356,4.315333333,4.197,4.1852,4.226666667,4.049166667,4.218,3.998,4.107,4.082,4.08,4.094,4.123,4.218,3.998,4.107,4.082,4.08,4.094,4.123,4.218,3.998,4.107,4.082,4.08,4.094,4.123,4.218,3.998,4.107,4.082,4.08,4.094,4.123,4.218,3.998,4.107,4.082,4.08,4.094,4.123,4.218,3.998,4.107,4.082,4.08,4.094,4.123,4.218,3.998,4.107,4.082,4.08,4.094,4.123,4.51,4.51,4.51,4.55,4.55,4.55,4.59,4.59,4.51,4.51,4.51,4.55,4.55,4.55,4.59,4.59
20140822,0.03,4.38,4.456666667,4.392,4.374,4.304,4.2205,4.1904,4.233,4.064333333,4.31,4.052,4.107,4.096,4.08,4.104,4.136,4.31,4.052,4.107,4.096,4.08,4.104,4.136,4.31,4.052,4.107,4.096,4.08,4.104,4.136,4.31,4.052,4.107,4.096,4.08,4.104,4.136,4.31,4.052,4.107,4.096,4.08,4.104,4.136,4.31,4.052,4.107,4.096,4.08,4.104,4.136,4.31,4.052,4.107,4.096,4.08,4.104,4.136,4.51,4.51,4.51,4.51,4.55,4.55,4.59,4.59,4.51,4.51,4.51,4.51,4.55,4.55,4.59,4.59
20140825,0,4.52,4.46,4.452,4.391,4.334666667,4.251,4.2112,4.234,4.08,4.31,4.092,4.107,4.106,4.095,4.114,4.162,4.31,4.092,4.107,4.106,4.095,4.114,4.162,4.31,4.092,4.107,4.106,4.095,4.114,4.162,4.31,4.092,4.107,4.106,4.095,4.114,4.162,4.31,4.092,4.107,4.106,4.095,4.114,4.162,4.31,4.092,4.107,4.106,4.095,4.114,4.162,4.31,4.092,4.107,4.106,4.095,4.114,4.162,4.52,4.52,4.52,4.52,4.55,4.55,4.59,4.59,4.52,4.52,4.52,4.52,4.55,4.55,4.59,4.59
20140826,-0.02,4.52,4.473333333,4.482,4.405,4.359333333,4.2915,4.2224,4.231666667,4.092833333,4.31,4.14,4.107,4.122,4.105,4.124,4.193,4.31,4.14,4.107,4.122,4.105,4.124,4.193,4.31,4.14,4.107,4.122,4.105,4.124,4.193,4.31,4.14,4.107,4.122,4.105,4.124,4.193,4.31,4.14,4.107,4.122,4.105,4.124,4.193,4.31,4.14,4.107,4.122,4.105,4.124,4.193,4.31,4.14,4.107,4.122,4.105,4.124,4.193,4.52,4.52,4.52,4.52,4.55,4.55,4.55,4.59,4.52,4.52,4.52,4.52,4.55,4.55,4.55,4.59
20140827,0.02,4.45,4.496666667,4.47,4.418,4.368666667,4.331,4.2368,4.23,4.101666667,4.328,4.19,4.107,4.142,4.12,4.138,4.206,4.328,4.19,4.107,4.142,4.12,4.138,4.206,4.328,4.19,4.107,4.142,4.12,4.138,4.206,4.328,4.19,4.107,4.142,4.12,4.138,4.206,4.328,4.19,4.107,4.142,4.12,4.138,4.206,4.328,4.19,4.107,4.142,4.12,4.138,4.206,4.328,4.19,4.107,4.142,4.12,4.138,4.206,4.52,4.52,4.52,4.52,4.55,4.55,4.55,4.59,4.52,4.52,4.52,4.52,4.55,4.55,4.55,4.59
20140828,-0.01,4.55,4.506666667,4.484,4.434,4.398666667,4.3575,4.2544,4.235,4.112666667,4.328,4.216,4.107,4.174,4.14,4.166,4.226,4.328,4.216,4.107,4.174,4.14,4.166,4.226,4.328,4.216,4.107,4.174,4.14,4.166,4.226,4.328,4.216,4.107,4.174,4.14,4.166,4.226,4.328,4.216,4.107,4.174,4.14,4.166,4.226,4.328,4.216,4.107,4.174,4.14,4.166,4.226,4.328,4.216,4.107,4.174,4.14,4.166,4.226,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.59,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.59
20140829,0.01,4.49,4.496666667,4.506,4.449,4.418,4.3545,4.2776,4.243,4.1235,4.355,4.216,4.107,4.196,4.17,4.194,4.243,4.355,4.216,4.107,4.196,4.17,4.194,4.243,4.355,4.216,4.107,4.196,4.17,4.194,4.243,4.355,4.216,4.107,4.196,4.17,4.194,4.243,4.355,4.216,4.107,4.196,4.17,4.194,4.243,4.355,4.216,4.107,4.196,4.17,4.194,4.243,4.355,4.216,4.107,4.196,4.17,4.194,4.243,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.59,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.59
20140901,0.01,4.53,4.523333333,4.508,4.48,4.43,4.378,4.3024,4.260666667,4.135333333,4.379,4.292,4.138,4.212,4.195,4.208,4.268,4.379,4.292,4.138,4.212,4.195,4.208,4.268,4.379,4.292,4.138,4.212,4.195,4.208,4.268,4.379,4.292,4.138,4.212,4.195,4.208,4.268,4.379,4.292,4.138,4.212,4.195,4.208,4.268,4.379,4.292,4.138,4.212,4.195,4.208,4.268,4.379,4.292,4.138,4.212,4.195,4.208,4.268,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.59,4.55,4.55,4.55,4.55,4.55,4.55,4.55,4.59
20140902,0,4.58,4.533333333,4.52,4.501,4.443333333,4.3995,4.3372,4.272,4.149166667,4.443,4.318,4.138,4.232,4.21,4.228,4.313,4.443,4.318,4.138,4.232,4.21,4.228,4.313,4.443,4.318,4.138,4.232,4.21,4.228,4.313,4.443,4.318,4.138,4.232,4.21,4.228,4.313,4.443,4.318,4.138,4.232,4.21,4.228,4.313,4.443,4.318,4.138,4.232,4.21,4.228,4.313,4.443,4.318,4.138,4.232,4.21,4.228,4.313,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.59,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.59
20140903,0.06,4.58,4.563333333,4.546,4.508,4.460666667,4.413,4.374,4.288333333,4.160833333,4.443,4.336,4.185,4.246,4.23,4.244,4.326,4.443,4.336,4.185,4.246,4.23,4.244,4.326,4.443,4.336,4.185,4.246,4.23,4.244,4.326,4.443,4.336,4.185,4.246,4.23,4.244,4.326,4.443,4.336,4.185,4.246,4.23,4.244,4.326,4.443,4.336,4.185,4.246,4.23,4.244,4.326,4.443,4.336,4.185,4.246,4.23,4.244,4.326,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.59,4.58,4.58,4.58,4.58,4.58,4.58,4.58,4.59
20140904,-0.04,4.86,4.673333333,4.608,4.546,4.492,4.451,4.4076,4.313333333,4.175833333,4.443,4.348,4.214,4.286,4.245,4.274,4.343,4.443,4.348,4.214,4.286,4.245,4.274,4.343,4.443,4.348,4.214,4.286,4.245,4.274,4.343,4.443,4.348,4.214,4.286,4.245,4.274,4.343,4.443,4.348,4.214,4.286,4.245,4.274,4.343,4.443,4.348,4.214,4.286,4.245,4.274,4.343,4.443,4.348,4.214,4.286,4.245,4.274,4.343,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86
20140905,0.05,4.69,4.71,4.648,4.577,4.515333333,4.4755,4.4132,4.339333333,4.185333333,4.486,4.366,4.283,4.316,4.28,4.314,4.356,4.486,4.366,4.283,4.316,4.28,4.314,4.356,4.486,4.366,4.283,4.316,4.28,4.314,4.356,4.486,4.366,4.283,4.316,4.28,4.314,4.356,4.486,4.366,4.283,4.316,4.28,4.314,4.356,4.486,4.366,4.283,4.316,4.28,4.314,4.356,4.486,4.366,4.283,4.316,4.28,4.314,4.356,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86,4.86
20140908,0.06,4.94,4.83,4.73,4.619,4.563333333,4.505,4.4484,4.373666667,4.203,4.486,4.378,4.317,4.316,4.315,4.328,4.373,4.486,4.378,4.317,4.316,4.315,4.328,4.373,4.486,4.378,4.317,4.316,4.315,4.328,4.373,4.486,4.378,4.317,4.316,4.315,4.328,4.373,4.486,4.378,4.317,4.316,4.315,4.328,4.373,4.486,4.378,4.317,4.316,4.315,4.328,4.373,4.486,4.378,4.317,4.316,4.315,4.328,4.373,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94,4.94
20140909,0.02,5.24,4.956666667,4.862,4.691,4.621333333,4.548,4.492,4.424666667,4.224666667,4.486,4.378,4.334,4.316,4.33,4.344,4.38,4.486,4.378,4.334,4.316,4.33,4.344,4.38,4.486,4.378,4.334,4.316,4.33,4.344,4.38,4.486,4.378,4.334,4.316,4.33,4.344,4.38,4.486,4.378,4.334,4.316,4.33,4.344,4.38,4.486,4.378,4.334,4.316,4.33,4.344,4.38,4.486,4.378,4.334,4.316,4.33,4.344,4.38,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24,5.24
20140910,0,5.32,5.166666667,5.01,4.778,4.675333333,4.598,4.5324,4.48,4.2485,4.526,4.388,4.347,4.316,4.345,4.358,4.383,4.526,4.388,4.347,4.316,4.345,4.358,4.383,4.526,4.388,4.347,4.316,4.345,4.358,4.383,4.526,4.388,4.347,4.316,4.345,4.358,4.383,4.526,4.388,4.347,4.316,4.345,4.358,4.383,4.526,4.388,4.347,4.316,4.345,4.358,4.383,4.526,4.388,4.347,4.316,4.345,4.358,4.383,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32
20140911,0.02,5.3,5.286666667,5.098,4.853,4.73,4.6435,4.5804,4.522666667,4.270666667,4.526,4.436,4.364,4.316,4.36,4.374,4.393,4.526,4.436,4.364,4.316,4.36,4.374,4.393,4.526,4.436,4.364,4.316,4.36,4.374,4.393,4.526,4.436,4.364,4.316,4.36,4.374,4.393,4.526,4.436,4.364,4.316,4.36,4.374,4.393,4.526,4.436,4.364,4.316,4.36,4.374,4.393,4.526,4.436,4.364,4.316,4.36,4.374,4.393,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32,5.32
20140912,0.04,5.4,5.34,5.24,4.944,4.798,4.6965,4.6284,4.551,4.301333333,4.575,4.474,4.364,4.332,4.375,4.38,4.415,4.575,4.474,4.364,4.332,4.375,4.38,4.415,4.575,4.474,4.364,4.332,4.375,4.38,4.415,4.575,4.474,4.364,4.332,4.375,4.38,4.415,4.575,4.474,4.364,4.332,4.375,4.38,4.415,4.575,4.474,4.364,4.332,4.375,4.38,4.415,4.575,4.474,4.364,4.332,4.375,4.38,4.415,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.4
20140915,-0.02,5.59,5.43,5.37,5.05,4.869333333,4.765,4.678,4.602,4.332166667,4.58,4.488,4.377,4.346,4.38,4.384,4.459,4.58,4.488,4.377,4.346,4.38,4.384,4.459,4.58,4.488,4.377,4.346,4.38,4.384,4.459,4.58,4.488,4.377,4.346,4.38,4.384,4.459,4.58,4.488,4.377,4.346,4.38,4.384,4.459,4.58,4.488,4.377,4.346,4.38,4.384,4.459,4.58,4.488,4.377,4.346,4.38,4.384,4.459,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59
20140916,0.05,5.5,5.496666667,5.422,5.142,4.934666667,4.8215,4.7228,4.647,4.360333333,4.679,4.506,4.38,4.362,4.385,4.394,4.483,4.679,4.506,4.38,4.362,4.385,4.394,4.483,4.679,4.506,4.38,4.362,4.385,4.394,4.483,4.679,4.506,4.38,4.362,4.385,4.394,4.483,4.679,4.506,4.38,4.362,4.385,4.394,4.483,4.679,4.506,4.38,4.362,4.385,4.394,4.483,4.679,4.506,4.38,4.362,4.385,4.394,4.483,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59,5.59
20140917,-0.01,5.77,5.62,5.512,5.261,5.022666667,4.8845,4.7808,4.695666667,4.395333333,4.843,4.514,4.387,4.376,4.395,4.42,4.49,4.843,4.514,4.387,4.376,4.395,4.42,4.49,4.843,4.514,4.387,4.376,4.395,4.42,4.49,4.843,4.514,4.387,4.376,4.395,4.42,4.49,4.843,4.514,4.387,4.376,4.395,4.42,4.49,4.843,4.514,4.387,4.376,4.395,4.42,4.49,4.843,4.514,4.387,4.376,4.395,4.42,4.49,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77
20140918,-0.01,5.72,5.663333333,5.596,5.347,5.100666667,4.9465,4.834,4.749666667,4.424,4.915,4.52,4.432,4.38,4.425,4.462,4.493,4.915,4.52,4.432,4.38,4.425,4.462,4.493,4.915,4.52,4.432,4.38,4.425,4.462,4.493,4.915,4.52,4.432,4.38,4.425,4.462,4.493,4.915,4.52,4.432,4.38,4.425,4.462,4.493,4.915,4.52,4.432,4.38,4.425,4.462,4.493,4.915,4.52,4.432,4.38,4.425,4.462,4.493,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77
20140919,0.01,5.65,5.713333333,5.646,5.443,5.178,5.01,4.8864,4.798,4.453333333,5.21,4.528,4.471,4.386,4.465,4.484,4.503,5.21,4.528,4.471,4.386,4.465,4.484,4.503,5.21,4.528,4.471,4.386,4.465,4.484,4.503,5.21,4.528,4.471,4.386,4.465,4.484,4.503,5.21,4.528,4.471,4.386,4.465,4.484,4.503,5.21,4.528,4.471,4.386,4.465,4.484,4.503,5.21,4.528,4.471,4.386,4.465,4.484,4.503,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.77
20140922,0.06,5.68,5.683333333,5.664,5.517,5.254666667,5.068,4.9448,4.842333333,4.483,5.294,4.546,4.487,4.426,4.465,4.49,4.513,5.294,4.546,4.487,4.426,4.465,4.49,4.513,5.294,4.546,4.487,4.426,4.465,4.49,4.513,5.294,4.546,4.487,4.426,4.465,4.49,4.513,5.294,4.546,4.487,4.426,4.465,4.49,4.513,5.294,4.546,4.487,4.426,4.465,4.49,4.513,5.294,4.546,4.487,4.426,4.465,4.49,4.513,5.72,5.77,5.77,5.77,5.77,5.77,5.77,5.77,5.72,5.77,5.77,5.77,5.77,5.77,5.77,5.77
20140923,0.02,6,5.776666667,5.764,5.593,5.349333333,5.142,5.01,4.896333333,4.519,5.318,4.574,4.504,4.468,4.465,4.494,4.52,5.318,4.574,4.504,4.468,4.465,4.494,4.52,5.318,4.574,4.504,4.468,4.465,4.494,4.52,5.318,4.574,4.504,4.468,4.465,4.494,4.52,5.318,4.574,4.504,4.468,4.465,4.494,4.52,5.318,4.574,4.504,4.468,4.465,4.494,4.52,5.318,4.574,4.504,4.468,4.465,4.494,4.52,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
20140924,0,6.13,5.936666667,5.836,5.674,5.452666667,5.226,5.0748,4.956666667,4.556333333,5.39,4.58,4.517,4.486,4.465,4.504,4.523,5.39,4.58,4.517,4.486,4.465,4.504,4.523,5.39,4.58,4.517,4.486,4.465,4.504,4.523,5.39,4.58,4.517,4.486,4.465,4.504,4.523,5.39,4.58,4.517,4.486,4.465,4.504,4.523,5.39,4.58,4.517,4.486,4.465,4.504,4.523,5.39,4.58,4.517,4.486,4.465,4.504,4.523,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13,6.13
20140925,-0.02,6.14,6.09,5.92,5.758,5.538,5.3055,5.1412,5.015,4.593166667,5.49,4.668,4.52,4.502,4.485,4.514,4.536,5.49,4.668,4.52,4.502,4.485,4.514,4.536,5.49,4.668,4.52,4.502,4.485,4.514,4.536,5.49,4.668,4.52,4.502,4.485,4.514,4.536,5.49,4.668,4.52,4.502,4.485,4.514,4.536,5.49,4.668,4.52,4.502,4.485,4.514,4.536,5.49,4.668,4.52,4.502,4.485,4.514,4.536,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14
20140926,0.04,6.04,6.103333333,5.998,5.822,5.628,5.383,5.2076,5.071666667,4.6265,5.581,4.826,4.527,4.502,4.5,4.52,4.55,5.581,4.826,4.527,4.502,4.5,4.52,4.55,5.581,4.826,4.527,4.502,4.5,4.52,4.55,5.581,4.826,4.527,4.502,4.5,4.52,4.55,5.581,4.826,4.527,4.502,4.5,4.52,4.55,5.581,4.826,4.527,4.502,4.5,4.52,4.55,5.581,4.826,4.527,4.502,4.5,4.52,4.55,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14,6.14
20140929,0.04,6.27,6.15,6.116,5.89,5.716666667,5.47,5.2776,5.14,4.662166667,5.635,4.924,4.544,4.516,4.515,4.524,4.559,5.635,4.924,4.544,4.516,4.515,4.524,4.559,5.635,4.924,4.544,4.516,4.515,4.524,4.559,5.635,4.924,4.544,4.516,4.515,4.524,4.559,5.635,4.924,4.544,4.516,4.515,4.524,4.559,5.635,4.924,4.544,4.516,4.515,4.524,4.559,5.635,4.924,4.544,4.516,4.515,4.524,4.559,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27,6.27
20140930,-0.01,6.5,6.27,6.216,5.99,5.800666667,5.566,5.3568,5.211,4.702666667,5.677,5.18,4.571,4.52,4.52,4.538,4.58,5.677,5.18,4.571,4.52,4.52,4.538,4.58,5.677,5.18,4.571,4.52,4.52,4.538,4.58,5.677,5.18,4.571,4.52,4.52,4.538,4.58,5.677,5.18,4.571,4.52,4.52,4.538,4.58,5.677,5.18,4.571,4.52,4.52,4.538,4.58,5.677,5.18,4.571,4.52,4.52,4.538,4.58,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
20141001,-0.09,6.41,6.393333333,6.272,6.054,5.873333333,5.6575,5.4352,5.274333333,4.742333333,5.677,5.288,4.58,4.526,4.525,4.55,4.583,5.677,5.288,4.58,4.526,4.525,4.55,4.583,5.677,5.288,4.58,4.526,4.525,4.55,4.583,5.677,5.288,4.58,4.526,4.525,4.55,4.583,5.677,5.288,4.58,4.526,4.525,4.55,4.583,5.677,5.288,4.58,4.526,4.525,4.55,4.583,5.677,5.288,4.58,4.526,4.525,4.55,4.583,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5,6.5
